creative_name,creative_id,public_storage_url,video_public_storage_url,impressions,clicks,cost,from_date,last_date,emb_1_mean,emb_2_mean,emb_3_mean,emb_4_mean,emb_5_mean,emb_6_mean,emb_7_mean,emb_8_mean,emb_9_mean,emb_10_mean,emb_1_var,emb_2_var,emb_3_var,emb_4_var,emb_5_var,emb_6_var,emb_7_var,emb_8_var,emb_9_var,emb_10_var
kv-hero,120245555852540197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120245555852540197_120245555852540197_facebook_9.jpeg,,37410689,165363.0,"R$ 390.568,41",09/01/2026,10/02/2026,0.18666879832744598,0.19456928968429565,-0.029100216925144196,0.20932374894618988,-0.22304575145244598,-0.012191320769488811,-0.169399693608284,-0.14692261815071106,-0.11539905518293381,-0.1294417381286621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kv-gb-preco-v4,120226028578400197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120226028578400197_120226028578400197_facebook_9.jpeg,,37226143,166882.0,"R$ 377.628,14",09/04/2025,19/06/2025,0.20303194224834442,0.19357262551784515,-0.0571187399327755,0.21348504722118378,-0.21119391918182373,0.011704924516379833,-0.17225874960422516,-0.1598372608423233,-0.09974095970392227,-0.10021723061800003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
facebook,120208207118360197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120208207118360197_120208207118360197_facebook_9.jpeg,,36954401,120640.0,"R$ 366.527,25",07/02/2024,03/04/2024,0.19145183265209198,0.1899503916501999,-0.03210112452507019,0.21135492622852325,-0.22095370292663574,-0.007105292286723852,-0.16491645574569702,-0.15739117562770844,-0.10501506924629211,-0.12560105323791504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
facebook,23860422884750196,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_23860422884750196_23860422884750196_facebook_9.jpeg,,36197842,90154.0,"R$ 366.028,06",18/09/2023,06/10/2023,0.19734883308410645,0.1894538551568985,-0.04241039231419563,0.21185411512851715,-0.21692653000354767,0.0008330868440680206,-0.1669163703918457,-0.16014708578586578,-0.10048234462738037,-0.11539597064256668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
facebook,120208750199040197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120208750199040197_120208750199040197_facebook_9.jpeg,,35475440,119136.0,"R$ 359.815,22",19/02/2024,04/04/2024,0.19761784374713898,0.19159173965454102,-0.0455269031226635,0.21244551241397858,-0.21572047472000122,0.002292965305969119,-0.16893155872821808,-0.1582244336605072,-0.10281475633382797,-0.1123790517449379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta,120213303027130409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120213303027130409_120213303027130409_facebook_9.jpeg,,34892333,58629.0,"R$ 359.055,06",16/07/2024,24/09/2024,0.18949629366397858,0.19141316413879395,-0.03030802123248577,0.21096114814281464,-0.22188860177993774,-0.009447128511965275,-0.16599638760089874,-0.15409846603870392,-0.10859527438879013,-0.12754029035568237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
facebook,120213571388610197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120213571388610197_120213571388610197_facebook_9.jpeg,,34833087,93434.0,"R$ 355.373,57",03/06/2024,25/07/2024,0.19153690338134766,0.1923014521598816,-0.03578393906354904,0.21116358041763306,-0.21982984244823456,-0.0062406365759670734,-0.16808034479618073,-0.1533460021018982,-0.10887407511472702,-0.1226273849606514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
facebook,120215503603970197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120215503603970197_120215503603970197_facebook_9.jpeg,,34536337,104229.0,"R$ 355.266,93",02/09/2024,14/09/2024,0.18761473894119263,0.19291190803050995,-0.029596753418445587,0.21022073924541473,-0.22247715294361115,-0.011600349098443985,-0.16765284538269043,-0.15004795789718628,-0.11275795102119446,-0.1291131228208542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hero-mensagem-chegou,120218766915110409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120218766915110409_120218766915110409_facebook_9.jpeg,,34500194,22077.0,"R$ 344.762,52",10/02/2025,01/05/2025,0.2002449780702591,0.1903695911169052,-0.04903268441557884,0.21222494542598724,-0.21429355442523956,0.0044337850995361805,-0.16936437785625458,-0.16001977026462555,-0.1005590483546257,-0.10896586626768112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kv-custo-beneficio-v2,120243634641270197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120243634641270197_120243634641270197_facebook_9.jpeg,,34454578,141233.0,"R$ 338.842,78",03/12/2025,10/01/2026,0.2026432752609253,0.19364243745803833,-0.05679170414805412,0.21333904564380646,-0.2113785743713379,0.011042851954698563,-0.1724795699119568,-0.15905028581619263,-0.10060009360313416,-0.10080402344465256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chegada-praca,120231943255310409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120231943255310409_120231943255310409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120231943255310409_120231943255310409_facebook_9.mp4,34161060,32068.0,"R$ 337.166,41",22/07/2025,13/09/2025,0.19527294486761093,0.1947104318274392,-0.042502569034695625,0.21270425452126396,-0.21720671074257958,0.001800644564759245,-0.1699636321928766,-0.15522864874866274,-0.10607541269726223,-0.11391266973482238,1.3735489465384177e-06,9.257899286960228e-06,1.0763294654893516e-05,2.841185148357206e-07,1.2309502112960048e-06,1.3581403982583817e-06,1.0411020917880206e-05,2.2995639741700223e-05,2.7984748195769502e-05,5.422376596766758e-06
kv-gb-preco,120238637064710197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120238637064710197_120238637064710197_facebook_9.jpeg,,33971679,115251.0,"R$ 336.748,91",19/09/2025,01/11/2025,0.19676293432712555,0.19002163410186768,-0.04188719391822815,0.21201783418655396,-0.2171156257390976,0.0003471955133136362,-0.1669609397649765,-0.15966317057609558,-0.1012611910700798,-0.11572662740945816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre-pago,120219253407260370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120219253407260370_120219253407260370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120219253407260370_120219253407260370_facebook_9.mp4,33769190,16825.0,"R$ 336.053,46",01/01/2025,31/01/2025,0.19925642559925716,0.19502063989639282,-0.05127806402742863,0.21326167186101277,-0.21370292603969573,0.007812312897294759,-0.17190047005812328,-0.15686939656734467,-0.10349791447321574,-0.10585608904560408,2.9137098895919913e-06,6.593046327087274e-06,1.643167128503852e-05,6.942241693172788e-07,2.5328636482354245e-06,4.8387184967585435e-06,9.583520763840365e-06,2.117828742124554e-05,2.2979213424955987e-05,1.2161110398255453e-05
kv-portabilidade,120238596342780197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120238596342780197_120238596342780197_facebook_9.jpeg,,33311990,118973.0,"R$ 331.007,06",19/09/2025,31/10/2025,0.18905192613601685,0.19307492673397064,-0.0326186865568161,0.21079635620117188,-0.22111159563064575,-0.009698052890598774,-0.16830630600452423,-0.1506671905517578,-0.11226115375757217,-0.12625403702259064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meta,23860547120460408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23860547120460408_23860547120460408_facebook_9.jpeg,,32904743,3180.0,"R$ 324.980,03",22/09/2023,06/01/2024,0.19662798941135406,0.19760240614414215,-0.04961676523089409,0.21331055462360382,-0.21445965766906738,0.005414087325334549,-0.17324835062026978,-0.1527126282453537,-0.10838932543992996,-0.10772605985403061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
facebook,120204028881700197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120204028881700197_120204028881700197_facebook_9.jpeg,,32855074,109694.0,"R$ 321.593,40",01/12/2023,08/02/2024,0.195963516831398,0.18887518346309662,-0.039251960813999176,0.21195675432682037,-0.21805234253406525,-0.0015837360406294465,-0.16563791036605835,-0.1604069471359253,-0.10104260593652725,-0.11849433928728104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pracas-cobertura,23853529625290408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23853529625290408_23853529625290408_facebook_9.jpeg,,32758285,124670.0,"R$ 319.289,32",16/01/2023,18/06/2023,0.1836887151002884,0.1923673152923584,-0.021044017747044563,0.2068231701850891,-0.22645963728427887,-0.018287306651473045,-0.16717417538166046,-0.1463041752576828,-0.11520659178495407,-0.1375458985567093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
interesses-relacionados,120210006065220750,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5465078893513624_120210006065220750_120210006065220750_facebook_9.jpeg,,31420516,10611.0,"R$ 309.423,16",26/04/2024,11/05/2024,0.18600791692733765,0.20219379663467407,-0.03716881200671196,0.21073538064956665,-0.2202972173690796,-0.008561109192669392,-0.17620371282100677,-0.13800087571144104,-0.12450254708528519,-0.12220471352338791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demografica,120211265363360439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1640492266333423_120211265363360439_120211265363360439_facebook_9.jpeg,,31350124,34105.0,"R$ 307.342,95",02/06/2024,19/08/2024,0.190339133143425,0.198516383767128,-0.04085338115692139,0.21191425621509552,-0.21827010810375214,-0.003910742234438658,-0.17340664565563202,-0.14672528207302094,-0.11585340648889542,-0.11748110502958298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,120221763466840439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1640492266333423_120221763466840439_120221763466840439_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1640492266333423_120221763466840439_120221763466840439_facebook_9.mp4,31144711,18521.0,"R$ 300.337,61",18/03/2025,13/05/2025,0.20067033337222207,0.18944646120071412,-0.04628405165341165,0.21428133679760827,-0.21478317181269327,0.006835056572809764,-0.16554530925220914,-0.16612152854601542,-0.0951644523276223,-0.10973308781782785,1.2640130418550565e-05,2.33546676400604e-05,3.7225859888237536e-05,2.5869356926124773e-06,6.8047141253795814e-06,2.283191229346264e-05,2.0571411939724706e-05,5.6604402309697745e-05,5.751854871538627e-05,3.506469044206323e-05
timmusic-ing-esgotado-teste-a,120221761713210439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1640492266333423_120221761713210439_120221761713210439_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1640492266333423_120221761713210439_120221761713210439_facebook_9.mp4,31050576,17980.0,"R$ 288.925,20",18/03/2025,13/05/2025,0.20067033337222207,0.18944646120071412,-0.04628405165341165,0.21428133679760827,-0.21478317181269327,0.006835056572809764,-0.16554530925220914,-0.16612152854601542,-0.0951644523276223,-0.10973308781782785,1.2640130418550565e-05,2.33546676400604e-05,3.7225859888237536e-05,2.5869356926124773e-06,6.8047141253795814e-06,2.283191229346264e-05,2.0571411939724706e-05,5.6604402309697745e-05,5.751854871538627e-05,3.506469044206323e-05
btl,120219823107070197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120219823107070197_120219823107070197_facebook_9.jpeg,,30807756,89621.0,"R$ 287.162,45",03/02/2025,09/04/2025,0.1876177191734314,0.19626496732234955,-0.03341330960392952,0.21018141508102417,-0.22134868800640106,-0.009317760355770588,-0.17102058231830597,-0.14639617502689362,-0.11593997478485107,-0.12529057264328003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hero-mensagem-chegou,120218764639210409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120218764639210409_120218764639210409_facebook_9.jpeg,,30719751,20648.0,"R$ 287.121,51",10/02/2025,01/05/2025,0.19150696694850922,0.19157545268535614,-0.033536117523908615,0.2113029956817627,-0.22059933841228485,-0.0057142809964716434,-0.16623051464557648,-0.15622054040431976,-0.10568151623010635,-0.12384063750505447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kv-fitness,120228143445590197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120228143445590197_120228143445590197_facebook_9.jpeg,,30502428,151179.0,"R$ 286.772,31",01/05/2025,07/06/2025,0.18932540714740753,0.1924411803483963,-0.03171439841389656,0.2101343274116516,-0.22166921198368073,-0.009646777994930744,-0.16796892881393433,-0.15113453567028046,-0.11106380820274353,-0.12675561010837555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
as-25-interesses,120214967377250750,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5465078893513624_120214967377250750_120214967377250750_facebook_9.jpeg,,30116697,12948.0,"R$ 286.019,68",01/11/2024,19/11/2024,0.19152431190013885,0.19865722954273224,-0.042787596583366394,0.21152402460575104,-0.21766941249370575,-0.001920288079418242,-0.1741647571325302,-0.1464618593454361,-0.11508002132177353,-0.1156868040561676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30gb-64m,120208209720180197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120208209720180197_120208209720180197_facebook_9.jpeg,,30068966,122787.0,"R$ 285.979,67",07/02/2024,19/04/2024,0.20094113051891327,0.18979644775390625,-0.04896096885204315,0.21321946382522583,-0.21406202018260956,0.006326600909233093,-0.16778577864170074,-0.16270582377910614,-0.09768710285425186,-0.1084204912185669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kv-chip-gratis-bbb,120246151939850197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120246151939850197_120246151939850197_facebook_9.jpeg,,29613646,149436.0,"R$ 285.200,05",21/01/2026,10/02/2026,0.19427543878555298,0.1907465010881424,-0.03858937695622444,0.2117643803358078,-0.21839730441570282,-0.0032370174303650856,-0.1669839769601822,-0.1573847532272339,-0.10453575849533081,-0.11943880468606949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mion-mostrando|ultravelocidade|whats-app|chame-no-whats,120212594114480409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120212594114480409_120212594114480409_facebook_9.jpeg,,29327235,175667.0,"R$ 261.977,01",14/06/2024,17/05/2025,0.20010490715503693,0.18963885307312012,-0.047078937292099,0.21222829818725586,-0.21514970064163208,0.004926000256091356,-0.1678187996149063,-0.1618436723947525,-0.09820589423179626,-0.11035756021738052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
demografico-e-interesses,120208120106230750,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5465078893513624_120208120106230750_120208120106230750_facebook_9.jpeg,,28855495,31341.0,"R$ 261.959,80",06/03/2024,13/03/2024,0.18849724531173706,0.1925308257341385,-0.029945017769932747,0.21066828072071075,-0.22226621210575104,-0.01040280144661665,-0.16707928478717804,-0.1519850343465805,-0.11090876907110214,-0.12797756493091583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
btl,120217050759200197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120217050759200197_120217050759200197_facebook_9.jpeg,,28451490,145484.0,"R$ 259.742,82",01/11/2024,11/12/2024,0.19189341366291046,0.1940622478723526,-0.03806689754128456,0.2112971395254135,-0.2190881222486496,-0.004134706221520901,-0.16959886252880096,-0.15209539234638214,-0.10963559150695801,-0.12012038379907608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
oferta-bonus,120207030098060409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120207030098060409_120207030098060409_facebook_9.jpeg,,28300702,86483.0,"R$ 257.467,55",05/02/2024,11/06/2024,0.201631560921669,0.19143569469451904,-0.05196620523929596,0.2127118706703186,-0.21319620311260223,0.008161540143191814,-0.169977605342865,-0.16074605286121368,-0.09900820255279541,-0.1054968535900116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kv-hero,120231933886410197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120231933886410197_120231933886410197_facebook_9.jpeg,,28148372,78344.0,"R$ 252.814,13",18/06/2025,08/07/2025,0.20105387270450592,0.19300764799118042,-0.053381532430648804,0.21334421634674072,-0.212594673037529,0.008401134982705116,-0.17121000587940216,-0.15861493349075317,-0.10176309198141098,-0.10442952066659927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gross,120215820803980197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120215820803980197_120215820803980197_facebook_9.jpeg,,27830027,69567.0,"R$ 251.085,18",13/09/2024,03/10/2024,0.1984020471572876,0.18958298861980438,-0.044298771768808365,0.21267883479595184,-0.21591736376285553,0.002394994953647256,-0.16688154637813568,-0.1612837314605713,-0.09969095140695572,-0.1132410541176796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pracas-cobertura,23853529511480408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23853529511480408_23853529511480408_facebook_9.jpeg,,27822729,102231.0,"R$ 248.386,24",16/01/2023,08/06/2023,0.1836887151002884,0.1923673152923584,-0.021044017747044563,0.2068231701850891,-0.22645963728427887,-0.018287306651473045,-0.16717417538166046,-0.1463041752576828,-0.11520659178495407,-0.1375458985567093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
interesses-relacionados,120216657350900370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120216657350900370_120216657350900370_facebook_9.jpeg,,26972912,23037.0,"R$ 247.635,22",13/09/2024,26/09/2024,0.19098500907421112,0.19450466334819794,-0.036617711186409,0.21127329766750336,-0.21968144178390503,-0.004940459504723549,-0.16943152248859406,-0.1515403687953949,-0.11046350747346878,-0.12129649519920349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30gb-64m,120211117282900197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120211117282900197_120211117282900197_facebook_9.jpeg,,26853873,65659.0,"R$ 245.454,48",03/04/2024,19/04/2024,0.18958008289337158,0.19074667990207672,-0.030488930642604828,0.21032463014125824,-0.22201688587665558,-0.010515972971916199,-0.16644899547100067,-0.15299440920352936,-0.10952714085578918,-0.12807147204875946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,120206883689890348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120206883689890348_120206883689890348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120206883689890348_120206883689890348_facebook_9.mp4,26759844,39.0,"R$ 240.976,53",31/12/2023,01/01/2024,0.190107528368632,0.19181964496771495,-0.03169133361015055,0.21088960435655382,-0.22137016554673514,-0.00823024056541423,-0.16645621491803064,-0.15421049031946393,-0.10812765459219614,-0.12608783990144729,1.496418859289071e-06,2.412805128597897e-06,2.3883627032940693e-06,2.451710431599717e-08,3.996316249773223e-07,7.669640633126788e-07,1.6850547336392344e-06,5.317245480582903e-06,6.307399702363269e-06,1.9022385568560438e-06
movers,120231081551790409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120231081551790409_120231081551790409_facebook_9.jpeg,,26394373,26122.0,"R$ 240.646,99",01/07/2025,06/10/2025,0.18863624334335327,0.19600708782672882,-0.03420146554708481,0.2099120020866394,-0.2210942953824997,-0.008383077569305897,-0.17108488082885742,-0.14690251648426056,-0.11481683701276779,-0.1242026761174202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
interesses-relacionados,120207466079160370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120207466079160370_120207466079160370_facebook_9.jpeg,,26351897,16868.0,"R$ 238.419,38",12/01/2024,14/02/2024,0.19639824330806732,0.19104063510894775,-0.04250761866569519,0.21304476261138916,-0.2165551334619522,0.000731256150174886,-0.1671169251203537,-0.15935386717319489,-0.10265346616506577,-0.11522554606199265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
