creative_name,creative_id,public_storage_url,video_public_storage_url,impressions,clicks,cost,from_date,last_date,filename,category
flash-oferta-limitada-kv6,120225032418140197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120225032418140197_120225032418140197_facebook_9.jpeg,,807099,3971.0,"R$ 6.175,46",03/04/2025,13/04/2025,1008236073176348_120225032418140197_120225032418140197_facebook_9.jpeg,
kv-chip-gratis-bbb,120246549553470197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120246549553470197_120246549553470197_facebook_9.jpeg,,805992,6083.0,"R$ 6.156,31",02/02/2026,10/02/2026,1008236073176348_120246549553470197_120246549553470197_facebook_9.jpeg,
kv-ultimos-dias,120245555255060197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120245555255060197_120245555255060197_facebook_9.jpeg,,805371,5191.0,"R$ 6.154,17",10/01/2026,10/02/2026,1008236073176348_120245555255060197_120245555255060197_facebook_9.jpeg,
all-type|oferta-imperdivel|mes-do-consumidor|contrate,120221566458280409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120221566458280409_120221566458280409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120221566458280409_120221566458280409_facebook_9.mp4,804903,2795.0,"R$ 6.144,49",18/03/2025,09/04/2025,707505037025219_120221566458280409_120221566458280409_facebook_9.jpg,
ampla,120207012915060670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120207012915060670_120207012915060670_facebook_9.jpeg,,804836,7751.0,"R$ 6.119,74",06/03/2024,01/04/2024,1489403321498685_120207012915060670_120207012915060670_facebook_9.jpeg,
conteudo,120226001782840409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120226001782840409_120226001782840409_facebook_9.jpeg,,804014,474.0,"R$ 6.118,59",25/04/2025,08/05/2025,707505037025219_120226001782840409_120226001782840409_facebook_9.jpeg,
,120218325194270348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120218325194270348_120218325194270348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120218325194270348_120218325194270348_facebook_9.mp4,803055,4.0,"R$ 6.115,00",14/11/2024,25/11/2024,557249762645654_120218325194270348_120218325194270348_facebook_9.jpg,
alysson-blade-v3,120222999464710197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120222999464710197_120222999464710197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120222999464710197_120222999464710197_facebook_9.mp4,801192,2781.0,"R$ 6.110,87",18/03/2025,17/04/2025,1008236073176348_120222999464710197_120222999464710197_facebook_9.jpg,
controle-2,120217400664520197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120217400664520197_120217400664520197_facebook_9.jpeg,,799722,15429.0,"R$ 6.107,93",15/11/2024,11/12/2024,1008236073176348_120217400664520197_120217400664520197_facebook_9.jpeg,
flash-sale-mar,120222634293840197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120222634293840197_120222634293840197_facebook_9.jpeg,,799045,3319.0,"R$ 6.107,82",11/03/2025,21/03/2025,1008236073176348_120222634293840197_120222634293840197_facebook_9.jpeg,
facebook,120205303018520197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120205303018520197_120205303018520197_facebook_9.jpeg,,798258,2191.0,"R$ 6.105,27",15/12/2023,20/02/2024,1008236073176348_120205303018520197_120205303018520197_facebook_9.jpeg,
meta,23860546669860408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23860546669860408_23860546669860408_facebook_9.jpeg,,797589,3995.0,"R$ 6.080,67",22/09/2023,01/12/2023,707505037025219_23860546669860408_23860546669860408_facebook_9.jpeg,
oferta-129,120216645459640409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120216645459640409_120216645459640409_facebook_9.jpeg,,797545,2574.0,"R$ 6.080,55",03/12/2024,06/01/2025,707505037025219_120216645459640409_120216645459640409_facebook_9.jpeg,
pre-pago,120242321401280370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120242321401280370_120242321401280370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120242321401280370_120242321401280370_facebook_9.mp4,795417,2302.0,"R$ 6.069,57",01/11/2025,01/12/2025,5006651156112143_120242321401280370_120242321401280370_facebook_9.jpg,
facebook,120215508849940197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120215508849940197_120215508849940197_facebook_9.jpeg,,795168,3933.0,"R$ 6.066,54",02/09/2024,12/10/2024,1008236073176348_120215508849940197_120215508849940197_facebook_9.jpeg,
facebook,120215508695610197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120215508695610197_120215508695610197_facebook_9.jpeg,,794880,3882.0,"R$ 6.051,11",02/09/2024,08/10/2024,1008236073176348_120215508695610197_120215508695610197_facebook_9.jpeg,
fernande-bande,120246332785260197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120246332785260197_120246332785260197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120246332785260197_120246332785260197_facebook_9.mp4,794723,19.0,"R$ 6.048,03",26/01/2026,26/01/2026,1008236073176348_120246332785260197_120246332785260197_facebook_9.jpg,
pix-novo,120222465534260370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5006651156112143_120222465534260370_120222465534260370_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5006651156112143_120222465534260370_120222465534260370_facebook_9.mp4,794439,6391.0,"R$ 6.029,09",01/03/2025,31/03/2025,5006651156112143_120222465534260370_120222465534260370_facebook_9.jpg,
oferta-naked,120241008941500409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120241008941500409_120241008941500409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120241008941500409_120241008941500409_facebook_9.mp4,791589,6064.0,"R$ 6.028,41",01/01/2026,14/01/2026,707505037025219_120241008941500409_120241008941500409_facebook_9.jpg,
brandlovers-ugc-f1,120234600898080080,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1293690292045551_120234600898080080_120234600898080080_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1293690292045551_120234600898080080_120234600898080080_facebook_9.mp4,790630,809.0,"R$ 6.012,73",11/11/2025,17/11/2025,1293690292045551_120234600898080080_120234600898080080_facebook_9.jpg,
ampla,120206290097560670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120206290097560670_120206290097560670_facebook_9.jpeg,,790591,7468.0,"R$ 6.000,00",20/02/2024,19/04/2024,1489403321498685_120206290097560670_120206290097560670_facebook_9.jpeg,
meta,23855240771190408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855240771190408_23855240771190408_facebook_9.jpeg,,790473,1434.0,"R$ 6.000,00",18/05/2023,21/06/2023,707505037025219_23855240771190408_23855240771190408_facebook_9.jpeg,
1gb-a,120207897230060409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120207897230060409_120207897230060409_facebook_9.jpeg,,788596,1331.0,"R$ 6.000,00",19/02/2024,01/04/2024,707505037025219_120207897230060409_120207897230060409_facebook_9.jpeg,
facebook,120208753089470197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120208753089470197_120208753089470197_facebook_9.jpeg,,787321,5781.0,"R$ 5.999,94",19/02/2024,09/04/2024,1008236073176348_120208753089470197_120208753089470197_facebook_9.jpeg,
facebook,120213590331540197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120213590331540197_120213590331540197_facebook_9.jpeg,,786246,2990.0,"R$ 5.993,13",04/06/2024,06/09/2024,1008236073176348_120213590331540197_120213590331540197_facebook_9.jpeg,
hero,120227706144200409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120227706144200409_120227706144200409_facebook_9.jpeg,,785914,6937.0,"R$ 5.988,05",09/05/2025,03/07/2025,707505037025219_120227706144200409_120227706144200409_facebook_9.jpeg,
facebook,23857444803520196,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_23857444803520196_23857444803520196_facebook_9.jpeg,,784172,3318.0,"R$ 5.972,99",03/07/2023,10/09/2024,1008236073176348_23857444803520196_23857444803520196_facebook_9.jpeg,
globoplay,120229013431380409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120229013431380409_120229013431380409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120229013431380409_120229013431380409_facebook_9.mp4,783131,6210.0,"R$ 5.952,59",26/05/2025,01/07/2025,707505037025219_120229013431380409_120229013431380409_facebook_9.jpg,
kv-whatsapp-v2-bbb,120246153197030197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120246153197030197_120246153197030197_facebook_9.jpeg,,782911,4977.0,"R$ 5.949,62",21/01/2026,10/02/2026,1008236073176348_120246153197030197_120246153197030197_facebook_9.jpeg,
l01-variacoes-bf,120234771583670379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120234771583670379_120234771583670379_facebook_9.jpeg,,782862,10318.0,"R$ 5.945,83",06/11/2025,08/12/2025,584486016365317_120234771583670379_120234771583670379_facebook_9.jpeg,
lore-cabelo-azul,120216504225850439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1640492266333423_120216504225850439_120216504225850439_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1640492266333423_120216504225850439_120216504225850439_facebook_9.mp4,779032,934.0,"R$ 5.942,99",30/12/2024,15/03/2025,1640492266333423_120216504225850439_120216504225850439_facebook_9.jpg,
5g,120231928622060197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120231928622060197_120231928622060197_facebook_9.jpeg,,778757,5825.0,"R$ 5.936,08",16/06/2025,15/10/2025,1008236073176348_120231928622060197_120231928622060197_facebook_9.jpeg,
controle-2,120217409257880197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120217409257880197_120217409257880197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120217409257880197_120217409257880197_facebook_9.mp4,777806,12647.0,"R$ 5.925,46",15/11/2024,11/12/2024,1008236073176348_120217409257880197_120217409257880197_facebook_9.jpg,
bbb,120245544774680197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120245544774680197_120245544774680197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120245544774680197_120245544774680197_facebook_9.mp4,774648,163.0,"R$ 5.924,93",07/01/2026,13/01/2026,1008236073176348_120245544774680197_120245544774680197_facebook_9.jpg,
podcast-corte2-techtim-acessibil,120234651002890348,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/557249762645654_120234651002890348_120234651002890348_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/557249762645654_120234651002890348_120234651002890348_facebook_9.mp4,773579,1788.0,"R$ 5.922,53",18/07/2025,23/07/2025,557249762645654_120234651002890348_120234651002890348_facebook_9.jpg,
asc,120202985495050750,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5465078893513624_120202985495050750_120202985495050750_facebook_9.jpeg,,773504,881.0,"R$ 5.919,75",01/12/2023,16/01/2024,5465078893513624_120202985495050750_120202985495050750_facebook_9.jpeg,
flash-sales-kv6,120220479396890197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120220479396890197_120220479396890197_facebook_9.jpeg,,772238,3945.0,"R$ 5.913,52",13/02/2025,25/02/2025,1008236073176348_120220479396890197_120220479396890197_facebook_9.jpeg,
black-friday,120203044038800409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120203044038800409_120203044038800409_facebook_9.jpeg,,771685,2414.0,"R$ 5.912,77",21/11/2023,09/12/2023,707505037025219_120203044038800409_120203044038800409_facebook_9.jpeg,
carrinho-abandonado,120202765912140409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120202765912140409_120202765912140409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120202765912140409_120202765912140409_facebook_9.mp4,771590,4525.0,"R$ 5.906,22",04/12/2023,25/11/2024,707505037025219_120202765912140409_120202765912140409_facebook_9.jpg,
mulher-perna-cruzada|qualidade|disponibilidade|consulte-a-disponibilidade,120221999264730409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120221999264730409_120221999264730409_facebook_9.jpeg,,769368,5859.0,"R$ 5.905,94",05/05/2025,10/02/2026,707505037025219_120221999264730409_120221999264730409_facebook_9.jpeg,
pracas-cobertura,23853929424350408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23853929424350408_23853929424350408_facebook_9.jpeg,,767736,2182.0,"R$ 5.892,09",17/02/2023,14/03/2023,707505037025219_23853929424350408_23853929424350408_facebook_9.jpeg,
whatsapp-agressivo-ivete,120239794958480370,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/5006651156112143_120239794958480370_120239794958480370_facebook_9.jpeg,,767524,6553.0,"R$ 5.885,49",18/09/2025,30/09/2025,5006651156112143_120239794958480370_120239794958480370_facebook_9.jpeg,
facebook,120213594063340197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120213594063340197_120213594063340197_facebook_9.jpeg,,767018,881.0,"R$ 5.870,52",04/06/2024,07/07/2024,1008236073176348_120213594063340197_120213594063340197_facebook_9.jpeg,
modem,120217777933130409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120217777933130409_120217777933130409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120217777933130409_120217777933130409_facebook_9.mp4,765385,1730.0,"R$ 5.866,50",17/01/2025,01/04/2025,707505037025219_120217777933130409_120217777933130409_facebook_9.jpg,
300-200,120208632618350409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120208632618350409_120208632618350409_facebook_9.jpeg,,765162,977.0,"R$ 5.866,32",05/03/2024,05/06/2024,707505037025219_120208632618350409_120208632618350409_facebook_9.jpeg,
hero,120231081177820409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120231081177820409_120231081177820409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120231081177820409_120231081177820409_facebook_9.mp4,765108,2431.0,"R$ 5.830,42",01/07/2025,22/09/2025,707505037025219_120231081177820409_120231081177820409_facebook_9.jpg,
hero,120226407968220409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120226407968220409_120226407968220409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120226407968220409_120226407968220409_facebook_9.mp4,761846,1727.0,"R$ 5.822,88",05/05/2025,30/06/2025,707505037025219_120226407968220409_120226407968220409_facebook_9.jpg,
pais-ligacoes-ilimitadas-v2,120234276523960197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120234276523960197_120234276523960197_facebook_9.jpeg,,760026,8439.0,"R$ 5.822,69",18/07/2025,15/08/2025,1008236073176348_120234276523960197_120234276523960197_facebook_9.jpeg,
bf-portabilidade-v3,120241506662310197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120241506662310197_120241506662310197_facebook_9.jpeg,,759934,4959.0,"R$ 5.820,33",01/11/2025,03/12/2025,1008236073176348_120241506662310197_120241506662310197_facebook_9.jpeg,
kv-hero,120218026344150197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120218026344150197_120218026344150197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120218026344150197_120218026344150197_facebook_9.mp4,758506,4219.0,"R$ 5.815,60",10/12/2024,13/02/2025,1008236073176348_120218026344150197_120218026344150197_facebook_9.jpg,
kv-5,120219966085010197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120219966085010197_120219966085010197_facebook_9.jpeg,,758406,5797.0,"R$ 5.814,59",03/02/2025,18/03/2025,1008236073176348_120219966085010197_120219966085010197_facebook_9.jpeg,
kv-hero-namorados,120230793595770197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120230793595770197_120230793595770197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120230793595770197_120230793595770197_facebook_9.mp4,757530,11344.0,"R$ 5.808,73",02/06/2025,14/06/2025,1008236073176348_120230793595770197_120230793595770197_facebook_9.jpg,
meta,23853503504270408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23853503504270408_23853503504270408_facebook_9.jpeg,,757409,1797.0,"R$ 5.802,61",16/01/2023,12/05/2023,707505037025219_23853503504270408_23853503504270408_facebook_9.jpeg,
iza-surpresa-apontando|qualidade|conversao-generica-500mb|contrate-agora,120225735554030409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120225735554030409_120225735554030409_facebook_9.jpeg,,757376,2960.0,"R$ 5.796,01",05/05/2025,04/07/2025,707505037025219_120225735554030409_120225735554030409_facebook_9.jpeg,
hero,120226373947390409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120226373947390409_120226373947390409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120226373947390409_120226373947390409_facebook_9.mp4,757145,542.0,"R$ 5.793,72",05/05/2025,27/05/2025,707505037025219_120226373947390409_120226373947390409_facebook_9.jpg,
deezer-premium,120215555640820379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/584486016365317_120215555640820379_120215555640820379_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/584486016365317_120215555640820379_120215555640820379_facebook_9.mp4,757024,3540.0,"R$ 5.791,09",04/02/2025,14/03/2025,584486016365317_120215555640820379_120215555640820379_facebook_9.jpg,
podcast-corte1-ep-3-timtech,120230838748400439,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1640492266333423_120230838748400439_120230838748400439_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1640492266333423_120230838748400439_120230838748400439_facebook_9.mp4,756706,550.0,"R$ 5.789,76",02/07/2025,30/08/2025,1640492266333423_120230838748400439_120230838748400439_facebook_9.jpg,
plano,120231517956590750,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/5465078893513624_120231517956590750_120231517956590750_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/5465078893513624_120231517956590750_120231517956590750_facebook_9.mp4,755715,37390.0,"R$ 5.778,50",22/07/2025,13/08/2025,5465078893513624_120231517956590750_120231517956590750_facebook_9.jpg,
oferta-rmkt,120203037564000409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120203037564000409_120203037564000409_facebook_9.jpeg,,754812,1665.0,"R$ 5.776,34",04/12/2023,14/06/2024,707505037025219_120203037564000409_120203037564000409_facebook_9.jpeg,
kv-custo-beneficio-bbb-lider,120246898217910197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120246898217910197_120246898217910197_facebook_9.jpeg,,753434,4295.0,"R$ 5.772,03",06/02/2026,10/02/2026,1008236073176348_120246898217910197_120246898217910197_facebook_9.jpeg,
visitantes-do-site,120202765830490409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120202765830490409_120202765830490409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120202765830490409_120202765830490409_facebook_9.mp4,753337,2733.0,"R$ 5.768,34",04/12/2023,19/11/2024,707505037025219_120202765830490409_120202765830490409_facebook_9.jpg,
facebook,120208748828420197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120208748828420197_120208748828420197_facebook_9.jpeg,,753295,2755.0,"R$ 5.767,85",19/02/2024,03/04/2024,1008236073176348_120208748828420197_120208748828420197_facebook_9.jpeg,
black-friday,120202397046580409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120202397046580409_120202397046580409_facebook_9.jpeg,,750414,2796.0,"R$ 5.762,50",10/11/2023,04/12/2023,707505037025219_120202397046580409_120202397046580409_facebook_9.jpeg,
flash-sales,120218521580760197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120218521580760197_120218521580760197_facebook_9.jpeg,,750173,2670.0,"R$ 5.757,97",23/12/2024,06/01/2025,1008236073176348_120218521580760197_120218521580760197_facebook_9.jpeg,
36gb-59m,120214650599730197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120214650599730197_120214650599730197_facebook_9.jpeg,,749627,6015.0,"R$ 5.753,59",25/07/2024,05/09/2024,1008236073176348_120214650599730197_120214650599730197_facebook_9.jpeg,
kv-namorados,120230928301000197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120230928301000197_120230928301000197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120230928301000197_120230928301000197_facebook_9.mp4,748861,4059.0,"R$ 5.746,62",04/06/2025,13/06/2025,1008236073176348_120230928301000197_120230928301000197_facebook_9.jpg,
mion-celular|ultraoferta|bora-pro-zap|te-conto-no-zap,120219185684210409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120219185684210409_120219185684210409_facebook_9.jpeg,,748592,6269.0,"R$ 5.726,62",17/02/2025,15/05/2025,707505037025219_120219185684210409_120219185684210409_facebook_9.jpeg,
ampla,120206290133830670,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1489403321498685_120206290133830670_120206290133830670_facebook_9.jpeg,,748267,6936.0,"R$ 5.715,42",20/02/2024,21/04/2024,1489403321498685_120206290133830670_120206290133830670_facebook_9.jpeg,
kv-hero,120231927695350197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/1008236073176348_120231927695350197_120231927695350197_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/1008236073176348_120231927695350197_120231927695350197_facebook_9.mp4,748098,4799.0,"R$ 5.714,86",16/06/2025,22/09/2025,1008236073176348_120231927695350197_120231927695350197_facebook_9.jpg,
conteudo,120216816026590409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120216816026590409_120216816026590409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120216816026590409_120216816026590409_facebook_9.mp4,748026,9675.0,"R$ 5.713,89",10/12/2024,20/12/2024,707505037025219_120216816026590409_120216816026590409_facebook_9.jpg,
 priceup,23860239190460408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23860239190460408_23860239190460408_facebook_9.jpeg,,747280,2162.0,"R$ 5.708,85",18/09/2023,02/10/2023,707505037025219_23860239190460408_23860239190460408_facebook_9.jpeg,
