creative_name,creative_id,public_storage_url,video_public_storage_url,impressions,clicks,cost,from_date,last_date,parsed_cost,CTR,CPC,CPM,engajamentoneural,engajamentoneural_5sec,engajamentoneural_peak,cognitivedemand,cognitivedemand_5sec,cognitivedemand_peak,focus,focus_5sec,focus_peak,embedding_mean,fluency_index,peak_score
mion-elementos|imperdivel|naked-1gb|contratar-agora,120217229958360409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120217229958360409_120217229958360409_facebook_9.jpeg,,25518,92.0,"R$ 328,80",06/01/2025,14/03/2025,328.8,0.3605298220863704,3.573913043478261,12.88502233717376,78.90791437097796,78.90791437097796,78.90791437097796,79.88154715866087,79.88154715866087,79.88154715866087,13.481453582548353,13.481453582548353,13.481453582548353,,5.853071694963495,78.90791437097796
1gb,23858896945520408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23858896945520408_23858896945520408_facebook_9.jpeg,,25497,179.0,"R$ 328,22",22/08/2023,01/09/2023,328.22,0.7020433776522729,1.8336312849162013,12.87288700631447,87.26703109965945,87.26703109965945,87.26703109965945,88.6205614780177,88.6205614780177,88.6205614780177,9.463379257002735,9.463379257002735,9.463379257002735,,9.221550645884067,87.26703109965945
mulheres-tv-fone|qualidade|contrate-facil|contrate-rapido,120222179549460409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120222179549460409_120222179549460409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120222179549460409_120222179549460409_facebook_9.mp4,25424,233.0,"R$ 328,17",05/05/2025,10/02/2026,328.17,0.9164568911264946,1.4084549356223177,12.907882315921965,64.17282032095606,63.086062053844785,78.2330076663946,68.69826833194331,62.39083752314927,85.60915915956724,25.96949499017411,25.3716100877523,46.32650812510813,-0.017639644933450552,2.47108464547488,78.2330076663946
mion-venha|oferta-imperdivel|mes-do-consumidor|contrate,120220816191790409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120220816191790409_120220816191790409_facebook_9.jpeg,,25409,113.0,"R$ 328,14",10/03/2025,14/03/2025,328.14,0.4447243102837577,2.9038938053097345,12.914321697036481,82.62508341039833,82.62508341039833,82.62508341039833,92.81675233080695,92.81675233080695,92.81675233080695,7.973065107686561,7.973065107686561,7.973065107686561,,10.363026300982078,82.62508341039833
hooks-liz-b-f,120216341482710409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120216341482710409_120216341482710409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120216341482710409_120216341482710409_facebook_9.mp4,25405,190.0,"R$ 328,01",21/11/2024,27/11/2024,328.01,0.7478842747490652,1.7263684210526316,12.911237945286361,67.77085810275719,69.07937192409074,75.52966459525304,53.89312698977046,52.3623147800119,65.04059754085203,32.455129894958134,36.01613982425327,57.23996708772397,-0.019102698949993484,2.088140097485338,75.52966459525304
iza-apontando-lado-type|qualidade|generico|contrate-agora-e-aproveite,120242182735810409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120242182735810409_120242182735810409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120242182735810409_120242182735810409_facebook_9.mp4,25350,631.0,"R$ 327,06",16/01/2026,07/02/2026,327.06,2.489151873767258,0.5183201267828843,12.901775147928994,69.23311343229001,66.34709539798632,77.19944331931525,86.293329543162,79.56992048308834,98.55205425557588,26.1322989930965,42.42955871882458,58.778818861986785,-0.019560212658843737,2.6493311380900573,77.19944331931525
mion-mostrando|olhou-clicou|contrate-facil|contratar-rapido,120222000315340409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120222000315340409_120222000315340409_facebook_9.jpeg,,25341,116.0,"R$ 326,47",26/03/2025,07/05/2025,326.47,0.4577562053589046,2.8143965517241383,12.883074858924273,78.11456262313142,78.11456262313142,78.11456262313142,92.46599202854154,92.46599202854154,92.46599202854154,12.756111106071089,12.756111106071089,12.756111106071089,,6.123697259578894,78.11456262313142
choice-bundle,120216279634400197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120216279634400197_120216279634400197_facebook_9.jpeg,,25336,161.0,"R$ 325,60",02/10/2024,04/11/2024,325.6,0.6354594253236501,2.022360248447205,12.851278812756552,91.93802754801155,91.93802754801155,91.93802754801155,89.43566533030867,89.43566533030867,89.43566533030867,8.822877685252429,8.822877685252429,8.822877685252429,,10.420412798160777,91.93802754801155
libertadores|conteudo|paramount-600mb|contrate-agora,120239441697740409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120239441697740409_120239441697740409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120239441697740409_120239441697740409_facebook_9.mp4,25318,1650.0,"R$ 325,54",18/11/2025,12/12/2025,325.54,6.5171024567501386,0.19729696969696972,12.858045659214788,72.44822114623692,69.63139538649466,78.21024517556755,58.19881689558145,57.58485907848776,91.20842085089178,22.366123365360835,29.330655354473407,52.90591060326409,-0.019852377770067608,3.239194381733578,78.21024517556755
consulte-disponibilidade,120211609852020409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120211609852020409_120211609852020409_facebook_9.jpeg,,25300,52.0,"R$ 323,85",14/05/2024,13/06/2024,323.85,0.20553359683794467,6.227884615384616,12.800395256916998,66.99839572798793,66.99839572798793,66.99839572798793,90.22643117254489,90.22643117254489,90.22643117254489,57.574691706716344,57.574691706716344,57.574691706716344,,1.1636778893975783,66.99839572798793
1gb-a,120209140962420409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120209140962420409_120209140962420409_facebook_9.jpeg,,25223,20.0,"R$ 323,20",18/03/2024,28/03/2024,323.2,0.0792927090354042,16.16,12.813701780121317,77.17756172702263,77.17756172702263,77.17756172702263,65.5372946094341,65.5372946094341,65.5372946094341,23.363418363049394,23.363418363049394,23.363418363049394,,3.3033505854213288,77.17756172702263
step-1,120231288783480379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/584486016365317_120231288783480379_120231288783480379_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/584486016365317_120231288783480379_120231288783480379_facebook_9.mp4,25222,234.0,"R$ 323,12",01/09/2025,02/11/2025,323.12,0.9277614780746967,1.380854700854701,12.811037982713504,72.7487371079553,80.14404795263586,88.74701459169141,70.10300755739325,81.89647659746784,85.81723597136883,19.55616741041125,9.709304201664857,55.21431235291509,-0.022452463320870367,3.7199894836871543,88.74701459169141
iza-headphone|oferta|black-friday-fase-1|contrate-agora,120238455962070409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120238455962070409_120238455962070409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120238455962070409_120238455962070409_facebook_9.mp4,25205,85.0,"R$ 322,51",04/11/2025,08/12/2025,322.51,0.33723467565959137,3.794235294117647,12.795477087879389,68.1134439580973,66.19473815310224,75.08370467720214,64.74802475933507,51.92388618183376,86.86696723383447,35.80136554092847,56.88052211180478,81.09307163257763,-0.021725363662699237,1.902537596791646,75.08370467720214
flash-sales,120228363349570379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120228363349570379_120228363349570379_facebook_9.jpeg,,25195,608.0,"R$ 322,39",15/07/2025,24/07/2025,322.39,2.413177217701925,0.5302467105263158,12.795792816034927,77.4257569952735,77.4257569952735,77.4257569952735,83.4394547777289,83.4394547777289,83.4394547777289,10.40374403356077,10.40374403356077,10.40374403356077,,7.442105144600898,77.4257569952735
mion-casa-fibra|casa-nova-pede|moovers|conheca-ofertas,120213637799270409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120213637799270409_120213637799270409_facebook_9.jpeg,,25168,88.0,"R$ 321,87",01/08/2024,13/03/2025,321.87,0.34965034965034963,3.6576136363636365,12.788858868404322,89.25214095089704,89.25214095089704,89.25214095089704,94.76669734427574,94.76669734427574,94.76669734427574,21.027303864652815,21.027303864652815,21.027303864652815,,4.244583210733503,89.25214095089704
ampla,120213036621300379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/584486016365317_120213036621300379_120213036621300379_facebook_9.jpeg,,25146,254.0,"R$ 321,59",01/11/2024,17/01/2025,321.59,1.0101010101010102,1.2661023622047243,12.788912749542671,74.68786224331846,74.68786224331846,74.68786224331846,98.7272217770381,98.7272217770381,98.7272217770381,8.2360071919503,8.2360071919503,8.2360071919503,,9.068455199543392,74.68786224331846
oferta-bonus,120211609901130409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120211609901130409_120211609901130409_facebook_9.jpeg,,25106,44.0,"R$ 321,13",15/05/2024,13/06/2024,321.13,0.17525691069863777,7.29840909090909,12.790966302875807,86.25709015139459,86.25709015139459,86.25709015139459,82.0069451036047,82.0069451036047,82.0069451036047,15.948332786705466,15.948332786705466,15.948332786705466,,5.408533374930483,86.25709015139459
meta,23855695038740408,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_23855695038740408_23855695038740408_facebook_9.jpeg,,25086,40.0,"R$ 319,94",01/06/2023,09/06/2023,319.94,0.1594514868851152,7.9985,12.753727178505939,66.53492941240286,66.53492941240286,66.53492941240286,83.15919509411344,83.15919509411344,83.15919509411344,11.307415991857962,11.307415991857962,11.307415991857962,,5.884185163109955,66.53492941240286
type-tv-ufc|conteudo|700mb-paramount|contrate-agora,120240738946300409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120240738946300409_120240738946300409_facebook_9.jpeg,,25000,117.0,"R$ 319,89",13/12/2025,22/12/2025,319.89,0.468,2.734102564102564,12.795599999999999,84.6934326196478,84.6934326196478,84.6934326196478,91.8544032748933,91.8544032748933,91.8544032748933,8.486009939089545,8.486009939089545,8.486009939089545,,9.980359818991028,84.6934326196478
mion-teclando|comecar-o-ano|sazonalidade|contrate,120219444477900409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120219444477900409_120219444477900409_facebook_9.jpeg,,24976,112.0,"R$ 319,83",28/02/2025,13/03/2025,319.83,0.4484304932735426,2.855625,12.805493273542599,90.6161683338871,90.6161683338871,90.6161683338871,87.53151574608533,87.53151574608533,87.53151574608533,8.166859015089889,8.166859015089889,8.166859015089889,,11.095596013896627,90.6161683338871
yellowstone|assinatura|paramount|contratar-agora,120217678450960409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120217678450960409_120217678450960409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120217678450960409_120217678450960409_facebook_9.mp4,24959,102.0,"R$ 319,39",14/01/2025,10/03/2025,319.39,0.4086702191594215,3.1312745098039216,12.796586401698786,82.92346372502149,84.16495903766904,92.51469665095611,63.23606864538849,64.00274707531833,70.71805298719711,21.340725754953304,21.35908487705449,31.317957018422252,-0.01945275214719004,3.885690893421208,92.51469665095611
facebook,120207093243650197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120207093243650197_120207093243650197_facebook_9.jpeg,,24912,126.0,"R$ 319,36",16/01/2024,22/01/2024,319.36,0.5057803468208093,2.5346031746031747,12.819524727039177,88.81059750388611,88.81059750388611,88.81059750388611,83.77761648164702,83.77761648164702,83.77761648164702,10.445523418335645,10.445523418335645,10.445523418335645,,8.502263979226893,88.81059750388611
clientes,120216445354120409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/707505037025219_120216445354120409_120216445354120409_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/707505037025219_120216445354120409_120216445354120409_facebook_9.mp4,24853,212.0,"R$ 319,05",25/11/2024,09/12/2024,319.05,0.8530157325071419,1.5049528301886792,12.837484408320927,41.81118222440464,64.11379187407888,74.12470434330457,50.921851808784176,58.51589721461481,69.73716330902167,27.26284622260331,29.093874694095415,60.40724108879155,-0.019468615084241882,1.5336323244834016,74.12470434330457
iza-sorrindo-celular|oferta|600mb-foco-wpp|contrate-agora,120236047100500409,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/707505037025219_120236047100500409_120236047100500409_facebook_9.jpeg,,24842,365.0,"R$ 318,22",23/09/2025,04/11/2025,318.22,1.469285886804605,0.8718356164383563,12.809757668464698,78.53721154390496,78.53721154390496,78.53721154390496,90.71026565607264,90.71026565607264,90.71026565607264,7.896426316425043,7.896426316425043,7.896426316425043,,9.945918368229794,78.53721154390496
maes-kv-hero,120226839960110197,https://storage.googleapis.com/creative-analysis-brasil-havas-de/images/processed/1008236073176348_120226839960110197_120226839960110197_facebook_9.jpeg,,24755,225.0,"R$ 317,90",16/04/2025,01/05/2025,317.9,0.9089072914562714,1.4128888888888889,12.84185013128661,84.00609941647065,84.00609941647065,84.00609941647065,81.30612402643239,81.30612402643239,81.30612402643239,7.971477933281079,7.971477933281079,7.971477933281079,,10.53833431135066,84.00609941647065
humanizada,120217924481240379,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video_frames/584486016365317_120217924481240379_120217924481240379_facebook_9.jpg,https://storage.googleapis.com/creative-analysis-brasil-havas-de/video/584486016365317_120217924481240379_120217924481240379_facebook_9.mp4,24706,298.0,"R$ 317,45",14/03/2025,05/06/2025,317.45,1.206184732453655,1.0652684563758388,12.849105480450092,70.26826236485893,73.14959162126279,83.39184183675093,59.770494936157405,56.27374025697624,63.16821273295092,13.013547089783964,18.009056087598136,39.60249028799514,-0.021952180426645405,5.399624090193033,83.39184183675093
